"","tau1","tau2","tau3","tau4","p1","p2","p3","p4","g1","g2","g3","g4","13_stable"
"2018",0.143395168108713,0.118698749340749,0.544072983062393,0.128243328119492,0.491656934770298,0.598857054955163,0.73855852154921,0.20406850811182,0.0933804772042902,0.742443314153144,0.0568999991201193,0.416884057123817,1
"2019",0.109732413208817,0.185404017843353,0.352384796623848,0.545201275427813,0.0768791553212026,0.834807566712474,0.98618187858317,0.90460056691487,0.427716104005386,0.491990039276551,0.676014137421577,0.506338365686905,0
"2020",0.106594726811465,0.581788095359032,0.811941691897559,0.361843754786822,0.401293284052499,0.403409530221802,0.821951922643653,0.574073388227582,0.368262637630995,0.0886515683309711,0.915315583313876,0.382869824585224,0
"2021",0.793894796955478,0.187332305006805,0.235715355099542,0.357581149879155,0.468110872221313,0.903124176945288,0.16915092946839,0.536439852656572,0.961479389276466,0.154297182722976,0.49484767722563,0.589760934476892,0
"2022",0.0915736936342015,0.482340256998023,0.814062336490647,0.567203901201919,0.461567190701598,0.380078162260679,0.416543008558228,0.830737597826111,0.992464087170454,0.877614137431039,0.572554997598985,0.0968136135944136,0
"2023",0.172254003003702,0.379893179499255,0.0392570180952672,0.823160118250988,0.559766209596556,0.788103255776048,0.174884131800491,0.384066475198936,0.960866447072115,0.937295248477612,0.250670231220781,0.49897420200781,1
"2024",0.0749592652099242,0.600539115856418,0.949418143345424,0.111852860055489,0.739906748345372,0.137730939319739,0.161531723358206,0.533485049545832,0.031703349672095,0.909916849016842,0.490814297940418,0.748099672230989,0
"2025",0.101655361472419,0.0405580218201989,0.210547607936257,0.305422826908566,0.692556828610988,0.544168531037347,0.371854096407764,0.051933151146998,0.1862991007087,0.838047554051593,0.085565426053306,0.956940467396326,1
"2026",0.4414104328832,0.470632200020997,0.226119195828896,0.312399966106698,0.518863521582557,0.667637929473258,0.0586520351710353,0.737518555545895,0.613351676588553,0.812825572054631,0.477661853244472,0.25568851787749,0
"2027",0.925539270524009,0.670649629217721,0.818925600263424,0.814543577858716,0.433596839800472,0.430351517914178,0.715343481913104,0.561521669338379,0.709731193298735,0.714834755327182,0.046323261822155,0.0218012000621938,0
"2028",0.236187495512429,0.68716721010346,0.632468179723032,0.214809587686278,0.424720159700412,0.340156312813277,0.721452916366352,0.670941001922122,0.313625962527154,0.66875744639788,0.351465239325874,0.0709513299150166,0
"2029",0.00152986747395725,0.275677223681238,0.372044605245896,0.20655827498288,0.651994931424748,0.587755045144009,0.41736776123106,0.0786309586633173,0.293708686959888,0.958536693323323,0.355476743838473,0.476456526356458,1
"2030",0.263386948036974,0.150895797407759,0.993832324025183,0.251406539452094,0.547386408963097,0.251959298551465,0.289128349970301,0.84126697233018,0.463375987723192,0.328264854319247,0.470641433141202,0.325717599646021,1
"2031",0.931533478880354,0.774679538560477,0.783066559210628,0.336206043568827,0.650317884506951,0.395999230596357,0.122165596464402,0.5703554565511,0.985555128321898,0.172834999988003,0.137660809268041,0.0879496896063699,0
"2032",0.813148929296713,0.205489388943147,0.66270290152972,0.897937493115317,0.394867281115104,0.312657162615114,0.858774871251561,0.646340882765333,0.562911921262645,0.299277296818568,0.178491652303027,0.751600472733411,0
"2033",0.983898831735559,0.396313448845004,0.990158205693847,0.369605655994855,0.584490253672696,0.678238629015106,0.342718516324115,0.255510585195328,0.601784909946033,0.536261807875409,0.454419201674965,0.554767788346756,0
"2034",0.916690405701728,0.70919512119481,0.268369286487339,0.64082496921804,0.411131021885067,0.512009450586706,0.654670058182529,0.604676505418456,0.0484070889726263,0.0580588740970564,0.532389292736807,0.937313300561369,0
"2035",0.678128176427566,0.0198907055250891,0.446786595231709,0.0285085258203337,0.52299834539052,0.332591148331148,0.475677220664453,0.643717868647951,0.0239255911041299,0.945909463969005,0.822472256543025,0.386936765155568,1
"2036",0.343085114525289,0.196176416144116,0.688934630194882,0.223786191832813,0.560362139283086,0.563311951982377,0.645273068162653,0.136758981459297,0.971510746596407,0.754555382797238,0.542011948375692,0.388190783078881,0
"2037",0.99645875810169,0.936140820289374,0.835446195999718,0.405775743473054,0.399983715422797,0.155126481513046,0.87121119504976,0.776816887574732,0.716216392910019,0.734118159319263,0.241303138816793,0.356941339385672,0
"2038",0.397877822008653,0.0172370739162599,0.375244254863264,0.319703945566285,0.78691692382579,0.175374655623663,0.424427123711387,0.0987522879389305,0.574503813684065,0.670972552814801,0.258501434253222,0.332653207742461,1
"2039",0.971601834011201,0.0940760684860028,0.470713507429211,0.573440940341499,0.514763164846317,0.286229216634832,0.660340992759705,0.528925255744301,0.308426772738315,0.225415274454341,0.296808508222063,0.283532946054181,1
"2040",0.801603924400602,0.572167355162104,0.529251629012734,0.915152069865373,0.596960860576832,0.0715088134177555,0.532734230837026,0.636579893291326,0.836252612695503,0.771834886946711,0.0424188787127045,0.770896455505497,0
"2041",0.735355493516086,0.49906643712405,0.239752816759284,0.98889006793475,0.557608141569197,0.0372056585965767,0.347202185743351,0.968750478876111,0.0483155747995303,0.101507883560661,0.958698058609824,0.318624288823873,1
"2042",0.282216475481314,0.987687323575201,0.442621853758073,0.749817564965845,0.523286744374621,0.47137578694167,0.0162423079394755,0.963546860229808,0.290967993327534,0.932046536471791,0.12822060444886,0.665579210457236,0
"2043",0.30714459472371,0.756774416743646,0.736239422242078,0.424448674175597,0.453817849473883,0.141236792272756,0.861667084969638,0.646566990412343,0.948494862421792,0.0118257275911146,0.463814456146966,0.304980790340884,0
"2044",0.353825569452505,0.16055283039555,0.683655402561165,0.450712876439262,0.540877910240904,0.840678307428826,0.243870361797133,0.316431886978164,0.0771907853403571,0.270974475397052,0.731236933964567,0.468997568682048,0
"2045",0.975073471390066,0.361822060314147,0.665694198235193,0.88395901238494,0.43126890494146,0.41028210486154,0.346472047024514,0.957099343224703,0.424990321818755,0.386705970678069,0.200217174934545,0.698660184204603,0
"2046",0.0965118161784143,0.993762718366429,0.304041120717733,0.837829829779917,0.291423042601044,0.80863783732589,0.998240057700149,0.306243455379738,0.533828157736797,0.496745734602373,0.549918410929044,0.608693423381523,0
"2047",0.169784485083788,0.654943087866458,0.053754532710887,0.729547366186935,0.570909444939928,0.951233825678697,0.0409135739766446,0.323105764921496,0.761690746885889,0.0798946636850189,0.419268601840848,0.261708116510266,1
"2048",0.108463241761623,0.637892712384216,0.237095273832411,0.740859021282227,0.583727018853311,0.165848112204813,0.25732579900258,0.855430288305255,0.285585242984564,0.431540109919302,0.522315426182623,0.263809555575095,1
"2049",0.838432685641057,0.321424811475521,0.0590316454494389,0.537079143605534,0.441588909931193,0.517211702957816,0.644166226401332,0.523028968874901,0.987173797249625,0.208956452391493,0.450009881738357,0.304797614814734,0
"2050",0.155894815276953,0.620939273353849,0.165620612071181,0.702005903161957,0.45197192477086,0.519224922682555,0.388666939864201,0.746869391716313,0.266805561010137,0.763772786843162,0.627268205742516,0.244967584524997,0
"2051",0.627964533990181,0.459371719614366,0.46043769864793,0.194580823902971,0.370369119645427,0.797906500900904,0.858988823178487,0.230851994456416,0.518414418839655,0.432631594479616,0.729205869312653,0.485288276106992,0
"2052",0.716833731833333,0.0188171577056583,0.275948276539921,0.0498667187990883,0.665506804263357,0.242762456809855,0.363637390542312,0.438752594088295,0.322968107090539,0.148947962768582,0.912864977267554,0.85079737210549,1
"2053",0.359796351911828,0.459268231570107,0.98269246592774,0.256921995066848,0.268513818253613,0.392475218169396,0.824064822378503,0.961944703715516,0.892486085935548,0.772835066378054,0.405627242039846,0.794400097310411,0
"2054",0.778245087152043,0.649448304021558,0.939888399537249,0.154701611585099,0.439408205425566,0.618584618892693,0.852106537980323,0.219953208693,0.623821521287472,0.927014871134726,0.571537244861076,0.305631880902926,0
"2055",0.718820713670752,0.164882528637969,0.557710217629811,0.556228751029221,0.234559906077165,0.957195903986611,0.432387279876894,0.885868297292229,0.758082787427995,0.542259493261883,0.680007683612311,0.518236229983731,0
"2056",0.693270844332551,0.162961908926986,0.925927863540582,0.462486589157122,0.236751476232096,0.631042188408795,0.655344984674122,0.982786411888805,0.785852654918874,0.969317302465836,0.491103029779939,0.968913510303337,0
"2057",0.0520338680597849,0.148610709416068,0.277613019539554,0.647732513132366,0.317831261640513,0.690399755327485,0.768958366030828,0.578360771587586,0.554149777570552,0.986478909025954,0.399342120325376,0.22104063433552,1
"2058",0.167367522152914,0.0989214432825647,0.527643032151972,0.616393507808862,0.430033093917237,0.938361581220921,0.487852517753856,0.291212024362905,0.0851128192348182,0.00501220983984766,0.232914499662685,0.175321475388009,1
"2059",0.602700772909912,0.269411451022473,0.396458762684528,0.648393083222051,0.717251947954714,0.10918278815652,0.558193779303673,0.230050192717387,0.957815575891619,0.476197827749995,0.625448229396946,0.685792279353802,0
"2060",0.233735332681298,0.942355291206396,0.680627076088499,0.298958442071133,0.491032011051215,0.871635067473199,0.178860162693451,0.492783547440022,0.717213800442651,0.472933085183733,0.745330823920387,0.813151406165586,0
"2061",0.174776860819511,0.444668373764503,0.0714581637945821,0.108626250288198,0.785063643832098,0.0264277328074435,0.231376830364537,0.446024523339047,0.882423821863721,0.812101691362183,0.859791088124372,0.696503576948001,0
"2062",0.782551768081227,0.422944855165475,0.906909834409378,0.807247940207238,0.612743449682083,0.47002252742574,0.579264403427105,0.146513394532382,0.454564896609485,0.857943705623015,0.90215394343622,0.852467267839495,0
"2063",0.660853879807662,0.97748949825478,0.20442915733455,0.768033249517335,0.637048001458553,0.576713233765989,0.436724231278309,0.112985387387489,0.585926086736128,0.752347377834233,0.734568107175574,0.0241550641926471,0
"2064",0.0552251772837535,0.287394432902902,0.724814989111707,0.274632914569818,0.305592624630862,0.975864866011609,0.308119377690826,0.788686407862406,0.961447975874564,0.0515742179986948,0.0196386415187458,0.530892415330794,1
"2065",0.755760547500557,0.258025629307454,0.410941077035484,0.832619442397144,0.236864406997355,0.68055913710383,0.914915844737023,0.673385233310862,0.708553883744093,0.122168971702354,0.308874032926287,0.536934751100182,0
"2066",0.042814108798311,0.0781822101577945,0.842677891702645,0.403518475928511,0.140388541153528,0.696393403391718,0.859312151902546,0.988568252669707,0.262865005816475,0.0397972205964395,0.687114498210996,0.252555230038214,1
"2067",0.42914362958467,0.891949664443046,0.96076015631761,0.262601307225305,0.811840111113213,0.170957448746345,0.292439746728077,0.164004738374311,0.805865199764441,0.0402431951354461,0.835905014451421,0.554530442819573,0
"2068",0.481464351811052,0.520501274068477,0.543977121189019,0.877024385487029,0.445058286943327,0.537370322210686,0.380919108878246,0.756209744598067,0.535514908803025,0.942500132105538,0.820961936468281,0.564191979062824,0
"2069",0.492106631991649,0.888984170159703,0.32458563471049,0.0124485609843179,0.338376074281253,0.993966108684947,0.787028161154529,0.198099006956051,0.954271535514621,0.736132781609674,0.772781069748407,0.742513134110383,0
"2070",0.372148271971463,0.799476112781455,0.056348052174995,0.956432459164523,0.710296451583622,0.104069390923142,0.152029028891548,0.661176104188376,0.709409901176876,0.836365428380741,0.0825860746611655,0.235870550331667,0
"2071",0.83468340026257,0.725566046173751,0.855540714950383,0.595539508054648,0.41813278945215,0.785143758169884,0.736773215516373,0.229474121982318,0.564824013429143,0.856187951895217,0.0699713537446721,0.434308085423964,0
"2072",0.279522835469429,0.103323134552944,0.0514423222196808,0.947636315283289,0.419018190674708,0.380465260681731,0.747438469428198,0.620927845262389,0.509357167371821,0.894877795096463,0.856351934457508,0.378140028916176,1
"2073",0.157610998678603,0.534945061152966,0.0256120285883657,0.42325889763678,0.368465519433398,0.835897897865412,0.303093232335234,0.754182596711608,0.885955953528864,0.743926958371537,0.625093594611451,0.323940267306762,1
"2074",0.753868568078442,0.176315885115056,0.397069307105611,0.599339403911074,0.7493601922156,0.255848891974141,0.442996989975868,0.106929609926816,0.375100741691294,0.942893697491504,0.957550712518122,0.0479178106619933,0
"2075",0.0208375424653246,0.61270600922239,0.802810868393849,0.833110976814483,0.648644424440022,0.940847248702636,0.0918896378299898,0.0606033678878908,0.409858479489286,0.773891900820729,0.435989718393241,0.570883307327663,0
"2076",0.490427512677625,0.860033149399465,0.0317493991297446,0.138381165975525,0.599268022389931,0.722432856691162,0.114358894652975,0.39748834131773,0.267629872092555,0.166859167543857,0.269894729711353,0.85275659296433,1
"2077",0.243016132218617,0.113913563176215,0.0982522120184052,0.853631956358567,0.458358549755511,0.652947633169629,0.644785570003734,0.338811541228744,0.245023071906872,0.40922467903446,0.609148447956379,0.0701544170883006,1
"2078",0.0838473414641534,0.0629339097123467,0.977975586306198,0.435382466539176,0.639086000362111,0.18103996092932,0.26964594687472,0.669884291620157,0.0653827651618758,0.428205706336582,0.398307908491817,0.600129573822553,1
"2079",0.711261161184325,0.498388143216095,0.842136834829623,0.261058036399635,0.772151190192907,0.372914153235612,0.0926852373723914,0.275116182888515,0.917882421754553,0.517214185585257,0.179866412046378,0.646880720557367,0
"2080",0.687366058599468,0.258914181461746,0.438078704222947,0.861289776276573,0.615700059464996,0.0883297436388488,0.202913681756266,0.896078862977261,0.0919441879562033,0.147072955913725,0.402550111775229,0.126097524302123,1
"2081",0.187931035856717,0.486208343168874,0.45159152416366,0.440447715384119,0.82853582269137,0.274140237668124,0.042251134172868,0.263351954933109,0.363048671475834,0.410711059555093,0.669318385643166,0.119734735461587,0
"2082",0.318611759788507,0.711884856100973,0.0810418647953307,0.543215114497824,0.777601641881449,0.0110276438509086,0.0215132323348873,0.692584944287181,0.332446258086802,0.241477789524121,0.1889683489159,0.532365369559811,1
"2083",0.173314515206458,0.146479047676735,0.915917407534071,0.246535520712535,0.612345872337767,0.0762228693262626,0.300003551798071,0.820672136929513,0.618791953087012,0.114800524623024,0.70332064207072,0.349048450563965,1
"2084",0.905914505144576,0.802165346514451,0.416023189560296,0.179316999557355,0.402791077492115,0.510302721360818,0.636104564547701,0.648756594196412,0.860709686070837,0.993080327398349,0.593892490616144,0.0138737619737465,0
"2085",0.679271823574106,0.226301913955589,0.453942915105052,0.583013940028908,0.653805885658142,0.187799696846332,0.636534946901387,0.254221848627477,0.886326405600545,0.972989930466281,0.752707560620094,0.232274138195128,0
"2086",0.932415697193618,0.903728630617648,0.0281913033990272,0.683434474810472,0.535679305141495,0.798150969945665,0.373601057057453,0.244068354424256,0.730338311425973,0.75309530944829,0.986195615241244,0.40687643409834,0
"2087",0.267460006364518,0.823076386344895,0.361986158818174,0.662074410702211,0.672500431206113,0.0891126677145156,0.661029363386807,0.275039053603378,0.685998233101685,0.842704700223516,0.984695967713422,0.975396633385828,0
"2088",0.333931461820324,0.47140564315125,0.702091183115905,0.745133564839985,0.742735514192266,0.369188255109808,0.0842440062717451,0.371256930701791,0.714781395865642,0.477581981604297,0.973128375230107,0.779946586940689,0
"2089",0.871359548904188,0.178838679441739,0.563883774496417,0.00185281329614754,0.543598366792981,0.701717734701028,0.288501208152229,0.402985257779903,0.960370048625801,0.104051074575969,0.135986298888183,0.540662920830236,1
"2090",0.346588538058622,0.0301659522311575,0.47355700408741,0.440040739268499,0.604372237664424,0.140974879967612,0.848803759755534,0.229898459319163,0.278006060740057,0.124123957897443,0.241115426566516,0.521681744686048,1
"2091",0.764617535954176,0.674118834225299,0.614434195434864,0.868320907752462,0.602712297813272,0.835647849305179,0.277113364433076,0.111698551466356,0.92559781221578,0.718127300741091,0.0428535904988221,0.919417227314296,0
"2092",0.803303980808099,0.728068032321754,0.931870634959551,0.315180810843119,0.515748831670195,0.814440430168866,0.187654331184022,0.470619572336074,0.428532899962873,0.376302389356691,0.602494314875427,0.308314073817673,0
"2093",0.892328979119567,0.468562714064268,0.367105483028085,0.011874895650073,0.757995711743453,0.0995329801579935,0.0894107270759564,0.592160287579358,0.996026237717547,0.202649654921365,0.490516283078971,0.498206421289812,0
"2094",0.986679860480565,0.0555144207770498,0.719002165559617,0.644781012393101,0.584221196145904,0.740557244251822,0.0365761667375315,0.500101360164108,0.318721548490622,0.973237883479065,0.383036740240737,0.3297513375492,1
"2095",0.0999555588948616,0.20617605573104,0.681926021561893,0.775603632694813,0.336377106691397,0.22311034908976,0.978778908430526,0.782853085107631,0.797844966955521,0.172027016193062,0.44015352104959,0.68025226076591,1
"2096",0.695660052431053,0.929410842596892,0.42366288707053,0.712892771271065,0.414958234732282,0.817122524504386,0.442071453738666,0.5012564089638,0.757225229410005,0.510082436180903,0.902105238099069,0.510328268057874,0
"2097",0.251928218953926,0.957827542233135,0.576581113231743,0.228094117926529,0.444363966205975,0.0335203824538313,0.895384885281511,0.747546075643336,0.844821460654289,0.991202063539185,0.950146867237321,0.314319670722033,0
"2098",0.376114067638804,0.27607576856704,0.816969320683729,0.11940263434978,0.564789825082866,0.700014587532156,0.298328838871705,0.334364747337008,0.105675281802466,0.694984249328566,0.930346757223678,0.274175092877171,0
"2099",0.362893924584327,0.367652978241369,0.307802424830456,0.815802327122439,0.389117734050764,0.719973470684484,0.377058126978668,0.737177687377283,0.0864372007582416,0.042521111354021,0.237164997650185,0.856323391092398,0
"2100",0.804965990637297,0.844931699578348,0.655805536811837,0.897565632887433,0.529035605707713,0.417702476892642,0.576764153283792,0.440293544528565,0.311808371213844,0.631127777586179,0.380791729248024,0.763156250998299,0
"2101",0.266176514160281,0.822510450382405,0.0871768588272205,0.282109103888978,0.4232080955006,0.377041153480218,0.458763887685262,0.901059521636012,0.670563478251276,0.169179166944456,0.630146429340872,0.665731385273764,1
"2102",0.08609355386486,0.71709769984442,0.456595629033725,0.599657149698928,0.500484322811999,0.314041941759439,0.602858375892719,0.599358598603884,0.647440535421119,0.0520111663667321,0.853863249509437,0.818679987999521,0
"2103",0.560338446604362,0.652225887904212,0.679563570888258,0.440184560139673,0.442975718969711,0.451987880600999,0.889287218228209,0.339172443628248,0.36316641038136,0.657301479961978,0.810600683004173,0.149330773596363,0
"2104",0.212705819296877,0.572736155500287,0.538929430102744,0.154473997865143,0.402205381356191,0.579194112332887,0.960822683627909,0.256830926903953,0.476603856259761,0.722208627336276,0.685462389519798,0.59120265333738,0
"2105",0.238670641013961,0.155603625037732,0.20396925219905,0.133620143818774,0.440257591867733,0.712820980827208,0.633519066689325,0.341882743217045,0.464503930132776,0.110938349548246,0.56928176275332,0.42505802614045,1
"2106",0.747133675464085,0.685967997070329,0.687561466114031,0.412483552875525,0.352517154983706,0.321124722719725,0.922616062476751,0.694932614836409,0.0204861556249464,0.729198504137962,0.652872910638263,0.052600874254102,0
"2107",0.95259219164563,0.932987842854387,0.818215017136095,0.824613111481471,0.597914629417983,0.529161828835905,0.383813406048434,0.325158370926725,0.00325386363742105,0.59908102917558,0.559793364422815,0.458001431828707,0
"2108",0.26014025292561,0.509167292303157,0.99943937221275,0.211878359569916,0.357905828873652,0.492439719736271,0.810829976825963,0.620031861386624,0.0525439238628574,0.517691449551476,0.154610044195434,0.465458085123772,1
"2109",0.954216550283541,0.761096911934175,0.728490086335528,0.562477936918375,0.208816763663998,0.935679839143589,0.882947675077724,0.530321039997981,0.487231574369773,0.30818478487575,0.991016657688183,0.0240032870692059,0
"2110",0.331222475468315,0.308333175567715,0.0975286593470401,0.202300115991262,0.548989557489287,0.462328518172609,0.15054957572291,0.764913948867564,0.178234908685049,0.57988141387499,0.875896085923646,0.978341311598558,0
"2111",0.110530259143459,0.971745503627162,0.884275907379991,0.627047782814892,0.278201170924944,0.649050157709323,0.574004841329353,0.9277903592186,0.866087723080161,0.972793570684711,0.939519901999608,0.402653474525001,0
"2112",0.306175548887749,0.411606620669977,0.105039576148667,0.434662217330201,0.467187226670525,0.845351884022183,0.346268532105191,0.419730191691977,0.123268373523723,0.25303439988935,0.59974067172359,0.283172091824531,1
"2113",0.948689016239234,0.835855230828954,0.162823480110541,0.51054770812983,0.395838873484385,0.775090620091574,0.158278712917673,0.881652943831232,0.526785427560921,0.207453948678997,0.503831422242033,0.0849605396438577,1
"2114",0.492723115078577,0.225465604742966,0.174468725636992,0.106601081885571,0.907090516112241,0.0950514017896684,0.214622969174752,0.0458049561968113,0.579884977448015,0.930104308276005,0.754170121362129,0.441073165984139,0
"2115",0.648373203060526,0.435622871416827,0.239916698956964,0.597644030946182,0.498375512927726,0.984945010127488,0.150389169280788,0.386989257742647,0.934711875161861,0.24114065466428,0.255737055634671,0.0170596326638101,0
"2116",0.870911114722129,0.683538701773192,0.589111173148887,0.491369359040652,0.733657215799514,0.130824204750491,0.206756209141024,0.513008420609603,0.380805990165291,0.271173490308269,0.798643796343361,0.594540011757085,0
"2117",0.479564757362762,0.609163634609993,0.554314998202608,0.268763564946662,0.562224350875201,0.460856791766246,0.167164935308454,0.711988642414185,0.17737803821628,0.224297314990169,0.564582105434508,0.356893080730999,0
"2118",0.261920317243452,0.97945565599555,0.100589933404355,0.00335985693997961,0.796449755355403,0.161848225205852,0.442417662036682,0.0670737114962944,0.94314521061928,0.944745429289069,0.196241300431801,0.376213942654926,1
"2119",0.740600803285797,0.100636138452574,0.988521453512404,0.0289366767048319,0.547188560684046,0.306559899355496,0.32993263876093,0.746432023775423,0.913649083786124,0.944313065020499,0.184450029714864,0.377619994184205,1
"2120",0.610057622796032,0.420187613700636,0.228729107497964,0.2879595125991,0.441724828970029,0.776114681173997,0.227337768168668,0.680578831402517,0.723314266791997,0.86596253235844,0.381254668351567,0.786616936278517,0
"2121",0.129074925015473,0.104082851079849,0.0481290156384858,0.787308007846423,0.843783332252549,0.351485303781058,0.116764176519003,0.0679737876485522,0.75042656480605,0.535813155569112,0.545067322979893,0.0651491137321349,1
"2122",0.0294675128501832,0.516673518735757,0.00130791826403037,0.830612371330815,0.630268726804312,0.29912736196483,0.0897189579644805,0.756900748427378,0.923550900454977,0.131276429812636,0.0427376463146985,0.326797897851217,1
"2123",0.72179836750181,0.741154935824576,0.602796775768018,0.637057834248861,0.0899177858902871,0.852687940867168,0.889207828675799,0.946471874617269,0.333127208936545,0.508719175252924,0.486469226406421,0.879541185635958,0
"2124",0.858813886204663,0.197044337928834,0.373311808709746,0.322253208394644,0.493104825135413,0.599305007357113,0.359334221988414,0.578704112056284,0.296547799516956,0.193712647644629,0.472664443608867,0.89746953691572,0
"2125",0.48211630652827,0.913924663510543,0.613795565413509,0.965605949956194,0.475167452506518,0.0873920211405224,0.706355054160706,0.794768927032276,0.398480445450469,0.247450146216032,0.715346475183586,0.934848868979991,0
"2126",0.217209950318735,0.439482575421597,0.781126808619345,0.310080730686708,0.216288809337508,0.839068320596969,0.609425124434725,0.879111336729065,0.11630722448084,0.479539569411855,0.359901843902491,0.719181247610721,0
"2127",0.925183496386419,0.637976829223162,0.706222718902894,0.350634210014275,0.403818728300579,0.858815866412405,0.311664554552541,0.621771107033726,0.392773870522144,0.885082494343487,0.472840590553027,0.0860440876906162,0
"2128",0.0149350330803824,0.909044399841739,0.454179311502397,0.94144341179843,0.143334257137299,0.979926243326643,0.716308531882657,0.839649498878155,0.360847855117126,0.554145021602565,0.352535936509743,0.160805577357246,1
"2129",0.575528803822261,0.150725413853878,0.922054533739615,0.615054227542086,0.719190915527951,0.445820318042113,0.233419391494172,0.212672177233001,0.864261459512533,0.0442380485578284,0.507368078118921,0.506150456513039,0
"2130",0.799979812558371,0.974114894287948,0.00498608146459592,0.141582606276867,0.517609566036044,0.102880944435488,0.446792072845964,0.917677969779467,0.243455765748684,0.702909174826226,0.448258759882258,0.343404676287923,1
"2131",0.98540936777141,0.627573019238285,0.918681801471539,0.017715919743483,0.231619669537155,0.914128117889115,0.465577972187106,0.904136229028595,0.256709535917943,0.804217707745162,0.573798826321877,0.00824310420785853,0
"2132",0.785120499019644,0.364980349708487,0.879532255443988,0.0122066151036347,0.325663301747503,0.747970119404705,0.74522884873018,0.522165601203125,0.13147482027801,0.218349405361641,0.835150359916252,0.00570267516972453,0
"2133",0.710071620321673,0.95259117481366,0.480553056323383,0.136479320247483,0.407347337933876,0.879891979748651,0.802211848328272,0.100085724542502,0.586132750218094,0.722570957534066,0.489697370274803,0.198830019890854,0
"2134",0.214778912280718,0.216674890984795,0.485533249857054,0.389050167548513,0.475341328221628,0.829620540562447,0.132196124063627,0.626250667428837,0.0988216680878952,0.48749213282116,0.977262774787765,0.611444805522866,0
"2135",0.223329260422028,0.960788322204738,0.132105209553709,0.178903348910684,0.657356231810844,0.516834278270573,0.0758480605253005,0.475753989051246,0.882923096538768,0.0146925005726604,0.395227573377142,0.472470157235761,1
"2136",0.438771819607008,0.592216605081875,0.0573589135277134,0.381670272102096,0.916414566608478,0.133201907499712,0.0663584051551081,0.129301408365004,0.785809068746359,0.548976326130295,0.728700829528634,0.292950151966663,0
"2137",0.324355909508283,0.30720125087235,0.663210828005783,0.745265214896257,0.40914113688173,0.831173235918505,0.135904550188614,0.80997401531187,0.961337353181952,0.913804474915954,0.717100744953152,0.942648512453254,0
"2138",0.123870940135583,0.599931958127319,0.695022943021455,0.9236958675479,0.15272615333488,0.805602296818245,0.705795141308187,0.997661371970237,0.073845437213231,0.453202226487611,0.116235270237618,0.320367408647449,1
"2139",0.00833493370287985,0.965924027223909,0.535309320423239,0.969940557210379,0.824298839718604,0.215088507982329,0.163340675692606,0.213407306387258,0.118763689841519,0.569407460654117,0.127611262177759,0.534313121072406,0
"2140",0.795266447976465,0.588601780298832,0.483691515521521,0.365559602157922,0.441314290801592,0.202576607132772,0.906214912476608,0.576379490039004,0.162195461139745,0.886227265172314,0.434755871932047,0.396356054568528,0
"2141",0.437458211524178,0.358107530790566,0.763295571275848,0.850646647316959,0.639954132313108,0.290786471850425,0.0923410958353303,0.734969583982563,0.0107888538958049,0.323654318750624,0.917818739668943,0.253974275299961,0
"2142",0.801281100962887,0.60467353301411,0.806411323349478,0.693412754755363,0.35620801866273,0.648474009982731,0.955928912529906,0.323760675629145,0.868692294096879,0.99738206561736,0.00989151250090429,0.64121556728243,0
"2143",0.0707956753678946,0.412418852390546,0.306632223557641,0.377307006837923,0.603245053394098,0.211861816490487,0.857660915445776,0.153377987495884,0.173046919521386,0.59514462588126,0.151359513580729,0.401398479061374,1
"2144",0.636409724263791,0.64064702448112,0.772839582459237,0.206019824007283,0.530290119540514,0.422113261671186,0.289361908606583,0.719698414420825,0.338841681766942,0.600452989460546,0.826019138844548,0.566656508383573,0
"2145",0.274383285469478,0.494976387248714,0.90453760378366,0.684900207566857,0.807552986946168,0.166289726581656,0.192511689272595,0.280836810444256,0.754555516158438,0.452970639505038,0.67872502309686,0.251795191812395,0
"2146",0.422071548525024,0.920230471210203,0.459344125472347,0.955886237446105,0.413685791873796,0.689627250923073,0.182984765341949,0.891455661656781,0.00360127334998973,0.400703683724629,0.850934837950866,0.36487040990258,0
"2147",0.149318884544328,0.0479851826469303,0.537082320133814,0.0247204767947321,0.667845686287328,0.659732066769234,0.102333895595477,0.276437577761825,0.503071129861887,0.601631615089097,0.306246333308938,0.326079988105059,1
"2148",0.230439963392844,0.916458103271363,0.301885204049477,0.235292287931015,0.430676140049761,0.535721677429292,0.750237639230071,0.429604240410124,0.522891648165271,0.957107006854112,0.0551051106934198,0.580160858893728,0
"2149",0.357810771688246,0.393041233243361,0.442103922125618,0.675572388848041,0.708596388989735,0.0972107518157904,0.535608249785498,0.289315727712331,0.54803566937048,0.868433756565284,0.79900582312426,0.230719284158569,0
"2150",0.24390502670283,0.114509352564202,0.84527553191365,0.526048395797964,0.535763888678415,0.857389972251658,0.022812886533286,0.535373891032149,0.565042051018108,0.769869711268035,0.211547450368003,0.302831374005092,1
"2151",0.298633456542444,0.576408196063182,0.0764084830723608,0.600515505927917,0.660984434797139,0.196609938742083,0.524707602950572,0.336744574756053,0.0663646906174914,0.0550546900103965,0.0902291437290569,0.832826122430967,1
"2152",0.461622261400211,0.420277998692612,0.0328734135408587,0.673311074745231,0.494441151569802,0.766621830757252,0.578845810503722,0.188078425796506,0.0975664060798038,0.829923057210349,0.421012937006489,0.796026418128903,0
